“ID”,“DISCIPLINA”,“CONTEUDO”
1540,C1,Medidas de Tendência Central. Medidas de Dispersão. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1541,C1,Medidas de Tendência Central. Medidas de Dispersão. Medidas de Assimetria. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1542,C1,Medidas de Tendência Central. Medidas de Dispersão. Medidas de Assimetria. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1543,C1,Medidas de Tendência Central. Medidas de Dispersão. Medidas de Assimetria. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1544,C1,Medidas de Tendência Central. Medidas de Dispersão. Medidas de Assimetria. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1545,C1,"Fases de um trabalho estatístico. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1546,C1,"Fases de um trabalho estatístico. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1547,C1,"Fases de um trabalho estatístico. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1548,C1,"Fases de um trabalho estatístico. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1549,C1,"Medidas de Assimetria. Medidas Separatrizes. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1550,C1,"Medidas de Assimetria. Medidas Separatrizes. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1551,C1,"Medidas de Assimetria. Medidas Separatrizes. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1552,C1,"Medidas de Assimetria. Medidas Separatrizes. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1553,C1,Tabelas de Frequências. Diagrama de Dispersão. Coeficiente de Correlação Linear. Coeficiente de Determinação. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1554,C1,Tabelas de Frequências. Diagrama de Dispersão. Coeficiente de Correlação Linear. Coeficiente de Determinação. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1555,C1,Tabelas de Frequências. Diagrama de Dispersão. Coeficiente de Correlação Linear. Coeficiente de Determinação. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1556,C1,Tabelas de Frequências. Diagrama de Dispersão. Coeficiente de Correlação Linear. Coeficiente de Determinação. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1557,C1,Resolução de atividades propostas. AVA.
1558,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1559,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1560,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1561,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1562,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1563,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1564,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1565,C1,Regressão Linear. Método dos mínimos quadrados. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1566,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1567,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1568,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1569,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1570,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1571,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1572,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1573,C1,"Fases de um trabalho estatístico. Diagrama de Dispersão. Coeficiente de Determinação. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1574,C1,"Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1575,C1,"Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1576,C1,"Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1577,C1,"Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1578,C1,"Semana de tecnologia e engenharia computacional. Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1579,C1,"Semana de tecnologia e engenharia computacional. Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1580,C1,"Semana de tecnologia e engenharia computacional. Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1581,C1,"Semana de tecnologia e engenharia computacional. Método de Ford Walford. Softwares Matemáticos. Hands On (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. A resolução da atividade deve ser postada no AVA."
1582,C1,Resolução de atividades propostas. AVA.
1583,C1,Resolução de atividades propostas. AVA.
1584,C1,Resolução de atividades propostas. AVA.
1585,C1,Resolução de atividades propostas. AVA.
1586,C1,Probabilidade. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1587,C1,Probabilidade. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1588,C1,Probabilidade. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1589,C1,Probabilidade. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1590,C1,"Exchanging Ideas (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. Relatório das atividades desenvolvidas e apresentação deve ser postada no AVA."
1591,C1,"Exchanging Ideas (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. Relatório das atividades desenvolvidas e apresentação deve ser postada no AVA."
1592,C1,"Exchanging Ideas (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. Relatório das atividades desenvolvidas e apresentação deve ser postada no AVA."
1593,C1,"Exchanging Ideas (Jornada de aprendizagem ""Propagação do SARS-CoV-2”). Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams com orientações de jornada de aprendizagem. Relatório das atividades desenvolvidas e apresentação deve ser postada no AVA."
1594,C1,"Time to Speak (Jornada de aprendizagem ""Propagação do SARS-CoV-2”)."
1595,C1,"Time to Speak (Jornada de aprendizagem ""Propagação do SARS-CoV-2”)."
1596,C1,"Time to Speak (Jornada de aprendizagem ""Propagação do SARS-CoV-2”)."
1597,C1,"Time to Speak (Jornada de aprendizagem ""Propagação do SARS-CoV-2”)."
1598,C1,Distribuição de Probabilidade Binomial e Poisson. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1599,C1,Distribuição de Probabilidade Binomial e Poisson. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1600,C1,Distribuição de Probabilidade Binomial e Poisson. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1601,C1,Distribuição de Probabilidade Binomial e Poisson. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1602,C1,Distribuição de Probabilidade Normal. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1603,C1,Distribuição de Probabilidade Normal. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1604,C1,Distribuição de Probabilidade Normal. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1605,C1,Distribuição de Probabilidade Normal. Aula Remota - Motivo COVID-19. Aula em tempo real utilizando o Microsoft Teams. São propostos exercícios para serem postados no AVA.
1606,C1,Encerramento de disciplina.
1607,C1,Encerramento de disciplina.
1608,C1,Encerramento de disciplina.
1609,C1,Encerramento de disciplina.
1610,C1,Conceitos de programação mobile e história.
1611,C1,Conceitos de programação mobile e história.
1612,C1,Conceitos de programação mobile e história.
1613,C1,Conceitos de programação mobile e história.
1614,C1,Introdução ao React Native.
1615,C1,Introdução ao React Native.
1616,C1,Introdução ao React Native.
1617,C1,Introdução ao React Native.
1618,C1,Configuração do Ambiente de Desenvolvimento. Instalação do Node.JS e suas dependencias. Instalação e configuração Expo. Instalação do React Native.
1619,C1,Configuração do Ambiente de Desenvolvimento. Instalação do Node.JS e suas dependencias. Instalação e configuração Expo. Instalação do React Native.
1620,C1,Configuração do Ambiente de Desenvolvimento. Instalação do Node.JS e suas dependencias. Instalação e configuração Expo. Instalação do React Native.
1621,C1,Configuração do Ambiente de Desenvolvimento. Instalação do Node.JS e suas dependencias. Instalação e configuração Expo. Instalação do React Native.
1622,C1,Primeiro App com React Native. Apresentação de Componentes.
1623,C1,Primeiro App com React Native. Apresentação de Componentes.
1624,C1,Primeiro App com React Native. Apresentação de Componentes.
1625,C1,Primeiro App com React Native. Apresentação de Componentes.
1626,C1,Componentes e props com React Native.
1627,C1,Componentes e props com React Native.
1628,C1,Componentes e props com React Native.
1629,C1,Componentes e props com React Native.
1630,C1,Utilizando CSS com React Native.
1631,C1,Utilizando CSS com React Native.
1632,C1,Utilizando CSS com React Native.
1633,C1,Utilizando CSS com React Native.
1634,C1,States e Hooks com React Native.
1635,C1,States e Hooks com React Native.
1636,C1,States e Hooks com React Native.
1637,C1,States e Hooks com React Native.
1638,C1,States e Hooks com React Native.
1639,C1,React Native navegação entre telas com react navigation.
1640,C1,React Native navegação entre telas com react navigation.
1641,C1,React Native navegação entre telas com react navigation.
1642,C1,React Native navegação entre telas com react navigation.
1643,C1,Criação de uma tela de Login.
1644,C1,Criação de uma tela de Login.
1645,C1,Criação de uma tela de Login.
1646,C1,Criação de uma tela de Login.
1647,C1,Criação da Tela de Login. Screens e Buttons.
1648,C1,Criação da Tela de Login. Screens e Buttons.
1649,C1,Criação da Tela de Login. Screens e Buttons.
1650,C1,Criação da Tela de Login. Screens e Buttons.
1651,C1,Iniciando Projeto CRUD com React Native.
1652,C1,Iniciando Projeto CRUD com React Native.
1653,C1,Iniciando Projeto CRUD com React Native.
1654,C1,Iniciando Projeto CRUD com React Native.
1655,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1656,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1657,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1658,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1659,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1660,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1661,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1662,C1,Projeto Crud. Criação do Front-End. Telas e componentes. 
1663,C1,Projeto Crud. Configuração e criação do Banco de Dados.
1664,C1,Projeto Crud. Configuração e criação do Banco de Dados.
1665,C1,Projeto Crud. Configuração e criação do Banco de Dados.
1666,C1,Projeto Crud. Configuração e criação do Banco de Dados.
1667,C1,Projeto Crud. Criação do Back-End (API).
1668,C1,Projeto Crud. Criação do Back-End (API).
1669,C1,Projeto Crud. Criação do Back-End (API).
1670,C1,Projeto Crud. Criação do Back-End (API).
1671,C1,Projeto Crud. Criação do Back-End (API).
1672,C1,Projeto Crud. Criação do Back-End (API).
1673,C1,Projeto Crud. Criação do Back-End (API).
1674,C1,Projeto Crud. Criação do Back-End (API).
1675,C1,Projeto CRUD. Consumindo a API no Front-End. AsyncStorage.
1676,C1,Projeto CRUD. Consumindo a API no Front-End. AsyncStorage.
1677,C1,Projeto CRUD. Consumindo a API no Front-End. AsyncStorage.
1678,C1,Projeto CRUD. Consumindo a API no Front-End. AsyncStorage.
1679,C1,Projeto CRUD. Finalização do Projeto. Conceitos de BackHandler.
1680,C1,Projeto CRUD. Finalização do Projeto. Conceitos de BackHandler.
1681,C1,Projeto CRUD. Finalização do Projeto. Conceitos de BackHandler.
1682,C1,Projeto CRUD. Finalização do Projeto. Conceitos de BackHandler.
1683,C1,Exame Final.
1684,C1,Exame Final.
1685,C1,Exame Final.
1686,C1,Exame Final.
1687,C1,Suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Introdução a disciplina - Kmeans (teoria- slides e implementação) - Exercício de fixação Kmeans - Vídeo da semana da industria de Big Data 
1688,C1,Suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Introdução a disciplina - Kmeans (teoria- slides e implementação) - Exercício de fixação Kmeans - Vídeo da semana da industria de Big Data 
1689,C1,Suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Introdução a disciplina - Kmeans (teoria- slides e implementação) - Exercício de fixação Kmeans - Vídeo da semana da industria de Big Data 
1690,C1,Suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Introdução a disciplina - Kmeans (teoria- slides e implementação) - Exercício de fixação Kmeans - Vídeo da semana da industria de Big Data 
1691,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Vídeos sobre o conceito e aplicações de Aprendizagem por Reforço - Slides Problema + Solução com Algoritmo UCB - Implementação do algoritmo UCB 
1692,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Vídeos sobre o conceito e aplicações de Aprendizagem por Reforço - Slides Problema + Solução com Algoritmo UCB - Implementação do algoritmo UCB 
1693,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Vídeos sobre o conceito e aplicações de Aprendizagem por Reforço - Slides Problema + Solução com Algoritmo UCB - Implementação do algoritmo UCB 
1694,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Vídeos sobre o conceito e aplicações de Aprendizagem por Reforço - Slides Problema + Solução com Algoritmo UCB - Implementação do algoritmo UCB 
1695,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Breve recapitulação do algoritmo UCB / Apresentação do código junto com o PDF que o descreve / Gráficos resultados / Comparação com o que cada um conseguiu fazer - Algoritmo Thompson - Implementação Thompson - Resolução em conjunto Thompson - Conceitos iniciais de big data - Explicação configuração do computador para as futuras atividades práticas - Setup do computador individualmente
1696,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Breve recapitulação do algoritmo UCB / Apresentação do código junto com o PDF que o descreve / Gráficos resultados / Comparação com o que cada um conseguiu fazer - Algoritmo Thompson - Implementação Thompson - Resolução em conjunto Thompson - Conceitos iniciais de big data - Explicação configuração do computador para as futuras atividades práticas - Setup do computador individualmente
1697,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Breve recapitulação do algoritmo UCB / Apresentação do código junto com o PDF que o descreve / Gráficos resultados / Comparação com o que cada um conseguiu fazer - Algoritmo Thompson - Implementação Thompson - Resolução em conjunto Thompson - Conceitos iniciais de big data - Explicação configuração do computador para as futuras atividades práticas - Setup do computador individualmente
1698,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Breve recapitulação do algoritmo UCB / Apresentação do código junto com o PDF que o descreve / Gráficos resultados / Comparação com o que cada um conseguiu fazer - Algoritmo Thompson - Implementação Thompson - Resolução em conjunto Thompson - Conceitos iniciais de big data - Explicação configuração do computador para as futuras atividades práticas - Setup do computador individualmente
1699,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete sobre atividades avaliativas- sobre participação em aula e chamada (planilha) / Comentários sobre atividade da semana anterior / Startup Garage / Anotações para a aula de hoje - Visão geral de Big Data- conceitos fundamentais e modelo relacional (slides) - Demonstração da atividade do modelo relacional na máquina virtual - Atividade do dia: relatório (anotações) + modelo relacional na VM
1700,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete sobre atividades avaliativas- sobre participação em aula e chamada (planilha) / Comentários sobre atividade da semana anterior / Startup Garage / Anotações para a aula de hoje - Visão geral de Big Data- conceitos fundamentais e modelo relacional (slides) - Demonstração da atividade do modelo relacional na máquina virtual - Atividade do dia: relatório (anotações) + modelo relacional na VM
1701,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete sobre atividades avaliativas- sobre participação em aula e chamada (planilha) / Comentários sobre atividade da semana anterior / Startup Garage / Anotações para a aula de hoje - Visão geral de Big Data- conceitos fundamentais e modelo relacional (slides) - Demonstração da atividade do modelo relacional na máquina virtual - Atividade do dia: relatório (anotações) + modelo relacional na VM
1702,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete sobre atividades avaliativas- sobre participação em aula e chamada (planilha) / Comentários sobre atividade da semana anterior / Startup Garage / Anotações para a aula de hoje - Visão geral de Big Data- conceitos fundamentais e modelo relacional (slides) - Demonstração da atividade do modelo relacional na máquina virtual - Atividade do dia: relatório (anotações) + modelo relacional na VM
1703,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Modelo Dimensional - Data Warehouses - Anotações da aula
1704,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Modelo Dimensional - Data Warehouses - Anotações da aula
1705,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Modelo Dimensional - Data Warehouses - Anotações da aula
1706,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Modelo Dimensional - Data Warehouses - Anotações da aula
1707,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Bancos de Dados NoSQL e suas 4 categorias principais (slides) - Apresentação da atividade: instalação do mongodb e redis - Atividades do dia (anotações + instalação Mongo e Redis)
1708,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Bancos de Dados NoSQL e suas 4 categorias principais (slides) - Apresentação da atividade: instalação do mongodb e redis - Atividades do dia (anotações + instalação Mongo e Redis)
1709,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Bancos de Dados NoSQL e suas 4 categorias principais (slides) - Apresentação da atividade: instalação do mongodb e redis - Atividades do dia (anotações + instalação Mongo e Redis)
1710,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Bancos de Dados NoSQL e suas 4 categorias principais (slides) - Apresentação da atividade: instalação do mongodb e redis - Atividades do dia (anotações + instalação Mongo e Redis)
1711,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Bancos de Dados NoSQL e suas 4 categorias principais (slides) - Apresentação da atividade: instalação do mongodb e redis - Atividades do dia (anotações + instalação Mongo e Redis)
1712,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Redis e MongoDB: conceitos e funcionamento - Redis e MongoDB: prática com os comandos - Conceitos gerais de Big Data e Governança de Dados: teoria - Atividade prática com os comandos Redis e Mongo e anotações de aula
1713,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Redis e MongoDB: conceitos e funcionamento - Redis e MongoDB: prática com os comandos - Conceitos gerais de Big Data e Governança de Dados: teoria - Atividade prática com os comandos Redis e Mongo e anotações de aula
1714,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Redis e MongoDB: conceitos e funcionamento - Redis e MongoDB: prática com os comandos - Conceitos gerais de Big Data e Governança de Dados: teoria - Atividade prática com os comandos Redis e Mongo e anotações de aula
1715,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Redis e MongoDB: conceitos e funcionamento - Redis e MongoDB: prática com os comandos - Conceitos gerais de Big Data e Governança de Dados: teoria - Atividade prática com os comandos Redis e Mongo e anotações de aula
1716,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete: atividades anteriores no AVA e fim do bimestre - Hadoop: conceitos- visão geral e seu papel no mundo Big Data - Hadoop: demonstração de exercício prático - Atividade do dia: fazer o exercício prático de Hadoop no seu Linux e as anotações de aula
1717,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete: atividades anteriores no AVA e fim do bimestre - Hadoop: conceitos- visão geral e seu papel no mundo Big Data - Hadoop: demonstração de exercício prático - Atividade do dia: fazer o exercício prático de Hadoop no seu Linux e as anotações de aula
1718,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete: atividades anteriores no AVA e fim do bimestre - Hadoop: conceitos- visão geral e seu papel no mundo Big Data - Hadoop: demonstração de exercício prático - Atividade do dia: fazer o exercício prático de Hadoop no seu Linux e as anotações de aula
1719,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete: atividades anteriores no AVA e fim do bimestre - Hadoop: conceitos- visão geral e seu papel no mundo Big Data - Hadoop: demonstração de exercício prático - Atividade do dia: fazer o exercício prático de Hadoop no seu Linux e as anotações de aula
1720,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete atividades anteriores e finalização do bimestre (ementa) - Revisão/Fechamento do 3º bimestre: todos os conceitos vistos - Apresentação da atividade avaliativa do bimestre - Prática com o hadoop: executando o WordCount - Redação/Atividade de fechamento do bimestre
1721,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete atividades anteriores e finalização do bimestre (ementa) - Revisão/Fechamento do 3º bimestre: todos os conceitos vistos - Apresentação da atividade avaliativa do bimestre - Prática com o hadoop: executando o WordCount - Redação/Atividade de fechamento do bimestre
1722,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete atividades anteriores e finalização do bimestre (ementa) - Revisão/Fechamento do 3º bimestre: todos os conceitos vistos - Apresentação da atividade avaliativa do bimestre - Prática com o hadoop: executando o WordCount - Redação/Atividade de fechamento do bimestre
1723,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete atividades anteriores e finalização do bimestre (ementa) - Revisão/Fechamento do 3º bimestre: todos os conceitos vistos - Apresentação da atividade avaliativa do bimestre - Prática com o hadoop: executando o WordCount - Redação/Atividade de fechamento do bimestre
1724,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos sobre o projeto da jornada - Big Data: Analisando Dados e Spark (teoria) - Atividade do dia: término da tarefa avaliativa da aula anterior + prática no Databricks
